GENE_ID,HIGH,LOW,MODERATE,MODIFIER,MODERATE_ratio_control,HIGH_ratio_control,LOW_ratio_control,MODIFIER_ratio_control
ENSG00000196821,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000196832,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000196865,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000196867,3,1,0,4,0.0,0.38,0.12,0.5
ENSG00000196893,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000196943,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000196967,0,0,3,3,0.5,0.0,0.0,0.5
ENSG00000196968,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000197013,0,2,0,13,0.0,0.0,0.13,0.87
ENSG00000197019,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000197046,0,0,1,4,0.2,0.0,0.0,0.8
ENSG00000197070,0,0,4,8,0.33,0.0,0.0,0.67
ENSG00000197085,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000197111,0,0,0,17,0.0,0.0,0.0,1.0
ENSG00000197122,0,0,6,3,0.67,0.0,0.0,0.33
ENSG00000197128,0,0,2,5,0.29,0.0,0.0,0.71
ENSG00000197140,0,2,3,11,0.19,0.0,0.12,0.69
ENSG00000197172,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000197208,1,1,0,2,0.0,0.25,0.25,0.5
ENSG00000197245,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000197249,0,0,18,15,0.55,0.0,0.0,0.45
ENSG00000197261,0,0,3,4,0.43,0.0,0.0,0.57
ENSG00000197263,0,0,3,0,1.0,0.0,0.0,0.0
ENSG00000197301,0,2,0,1,0.0,0.0,0.67,0.33
ENSG00000197362,0,0,3,0,1.0,0.0,0.0,0.0
ENSG00000197372,0,0,1,7,0.12,0.0,0.0,0.88
ENSG00000197375,0,4,0,9,0.0,0.0,0.31,0.69
ENSG00000197406,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000197429,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000197454,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000197497,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000197506,0,2,0,2,0.0,0.0,0.5,0.5
ENSG00000197535,0,6,0,1,0.0,0.0,0.86,0.14
ENSG00000197555,0,1,4,0,0.8,0.0,0.2,0.0
ENSG00000197561,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000197568,0,4,0,4,0.0,0.0,0.5,0.5
ENSG00000197584,0,0,7,2,0.78,0.0,0.0,0.22
ENSG00000197585,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000197594,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000197619,5,0,5,8,0.28,0.28,0.0,0.44
ENSG00000197647,0,2,0,8,0.0,0.0,0.2,0.8
ENSG00000197681,0,0,0,18,0.0,0.0,0.0,1.0
ENSG00000197705,0,0,3,0,1.0,0.0,0.0,0.0
ENSG00000197712,0,0,0,13,0.0,0.0,0.0,1.0
ENSG00000197713,0,16,0,1,0.0,0.0,0.94,0.06
ENSG00000197748,0,0,5,4,0.56,0.0,0.0,0.44
ENSG00000197776,0,2,0,4,0.0,0.0,0.33,0.67
ENSG00000197790,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000197852,0,0,2,3,0.4,0.0,0.0,0.6
ENSG00000197863,0,0,2,8,0.2,0.0,0.0,0.8
ENSG00000197889,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000197956,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000197958,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000197971,0,1,0,29,0.0,0.0,0.03,0.97
ENSG00000197976,0,1,0,5,0.0,0.0,0.17,0.83
ENSG00000197980,0,0,0,30,0.0,0.0,0.0,1.0
ENSG00000197982,0,1,0,4,0.0,0.0,0.2,0.8
ENSG00000197991,0,2,2,0,0.5,0.0,0.5,0.0
ENSG00000198015,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000198019,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000198028,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000198060,4,0,0,0,0.0,1.0,0.0,0.0
ENSG00000198090,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000198121,0,5,0,0,0.0,0.0,1.0,0.0
ENSG00000198131,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000198156,0,2,2,0,0.5,0.0,0.5,0.0
ENSG00000198173,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000198178,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000198223,0,0,0,50,0.0,0.0,0.0,1.0
ENSG00000198231,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000198339,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000198354,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000198355,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000198356,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000198373,0,0,12,20,0.38,0.0,0.0,0.62
ENSG00000198408,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000198417,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000198420,0,2,0,1,0.0,0.0,0.67,0.33
ENSG00000198431,0,0,1,23,0.04,0.0,0.0,0.96
ENSG00000198435,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000198440,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000198445,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000198455,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000198491,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000198513,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000198535,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000198554,0,0,7,0,1.0,0.0,0.0,0.0
ENSG00000198556,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000198563,0,0,0,34,0.0,0.0,0.0,1.0
ENSG00000198589,0,10,4,6,0.2,0.0,0.5,0.3
ENSG00000198597,0,2,3,4,0.33,0.0,0.22,0.44
ENSG00000198624,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000198646,0,0,4,0,1.0,0.0,0.0,0.0
ENSG00000198648,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000198682,5,0,3,0,0.38,0.62,0.0,0.0
ENSG00000198689,0,0,3,3,0.5,0.0,0.0,0.5
ENSG00000198715,0,0,0,16,0.0,0.0,0.0,1.0
ENSG00000198756,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000198758,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000198768,0,2,6,4,0.5,0.0,0.17,0.33
ENSG00000198794,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000198797,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000198841,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000198853,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000198854,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000198862,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000198876,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000198877,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000198885,0,6,0,0,0.0,0.0,1.0,0.0
ENSG00000198889,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000198894,0,5,2,7,0.14,0.0,0.36,0.5
ENSG00000198898,0,0,4,18,0.18,0.0,0.0,0.82
ENSG00000198900,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000198901,0,4,0,43,0.0,0.0,0.09,0.91
ENSG00000198909,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000198912,0,0,2,4,0.33,0.0,0.0,0.67
ENSG00000198920,0,3,0,3,0.0,0.0,0.5,0.5
ENSG00000198924,0,0,4,1,0.8,0.0,0.0,0.2
ENSG00000198934,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000198946,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000198983,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000198984,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000198997,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000199004,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000199240,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000199313,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000199350,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000199415,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000199530,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000199546,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000199605,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000199744,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000199755,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000199855,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000199866,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000199881,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000199963,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200003,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000200106,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000200115,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000200142,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200274,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200293,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200305,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200314,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200340,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200350,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200360,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200394,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000200428,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200516,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200629,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200664,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200713,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200745,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200755,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200759,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200831,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200874,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000200879,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000200891,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000200903,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000201129,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000201136,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000201210,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000201239,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000201302,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000201308,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000201412,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000201548,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000201592,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000201604,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000201643,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000201756,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000201786,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000201850,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000201868,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000201882,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000201998,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000202093,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000202222,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000202252,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000202255,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000202297,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000202336,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000202347,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000202386,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000202434,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000202609,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000203280,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000203306,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000203356,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000203472,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000203593,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000203614,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000203667,0,1,0,9,0.0,0.0,0.1,0.9
ENSG00000203711,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000203724,1,0,0,2,0.0,0.33,0.0,0.67
ENSG00000203760,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000203877,0,0,1,3,0.25,0.0,0.0,0.75
ENSG00000203880,0,7,0,2,0.0,0.0,0.78,0.22
ENSG00000203907,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000203942,0,1,1,0,0.5,0.0,0.5,0.0
ENSG00000203963,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000203970,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000203993,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000203995,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000204001,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000204020,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000204022,3,0,0,0,0.0,1.0,0.0,0.0
ENSG00000204052,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000204055,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000204060,0,0,3,0,1.0,0.0,0.0,0.0
ENSG00000204131,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000204138,0,2,0,1,0.0,0.0,0.67,0.33
ENSG00000204140,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000204161,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000204173,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000204217,0,0,2,3,0.4,0.0,0.0,0.6
ENSG00000204220,0,0,0,15,0.0,0.0,0.0,1.0
ENSG00000204252,0,2,1,11,0.07,0.0,0.14,0.79
ENSG00000204261,0,0,0,18,0.0,0.0,0.0,1.0
ENSG00000204264,0,3,0,8,0.0,0.0,0.27,0.73
ENSG00000204279,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000204310,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000204316,0,2,0,16,0.0,0.0,0.11,0.89
ENSG00000204344,0,0,0,46,0.0,0.0,0.0,1.0
ENSG00000204348,0,0,0,15,0.0,0.0,0.0,1.0
ENSG00000204351,0,0,0,14,0.0,0.0,0.0,1.0
ENSG00000204363,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000204365,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000204377,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000204381,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000204403,0,0,5,6,0.45,0.0,0.0,0.55
ENSG00000204420,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000204421,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000204422,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000204424,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000204427,0,1,0,9,0.0,0.0,0.1,0.9
ENSG00000204450,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000204464,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000204466,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000204479,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000204498,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000204508,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000204510,2,0,0,0,0.0,1.0,0.0,0.0
ENSG00000204511,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000204576,2,0,0,14,0.0,0.12,0.0,0.88
ENSG00000204583,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000204584,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000204595,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000204612,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000204614,0,0,3,1,0.75,0.0,0.0,0.25
ENSG00000204623,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000204645,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000204653,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000204666,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000204673,0,7,0,2,0.0,0.0,0.78,0.22
ENSG00000204677,0,0,4,6,0.4,0.0,0.0,0.6
ENSG00000204687,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000204688,0,0,10,6,0.62,0.0,0.0,0.38
ENSG00000204694,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000204695,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000204711,0,0,1,4,0.2,0.0,0.0,0.8
ENSG00000204713,0,2,0,3,0.0,0.0,0.4,0.6
ENSG00000204788,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000204790,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000204815,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000204860,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000204946,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000204949,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000204954,0,0,2,9,0.18,0.0,0.0,0.82
ENSG00000204971,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000204978,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000205022,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000205047,0,2,0,1,0.0,0.0,0.67,0.33
ENSG00000205078,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000205084,0,3,0,5,0.0,0.0,0.38,0.62
ENSG00000205108,1,1,1,1,0.25,0.25,0.25,0.25
ENSG00000205111,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000205126,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000205143,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000205177,0,2,0,1,0.0,0.0,0.67,0.33
ENSG00000205307,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000205358,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000205413,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000205423,0,0,0,20,0.0,0.0,0.0,1.0
ENSG00000205456,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000205457,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000205485,3,0,0,7,0.0,0.3,0.0,0.7
ENSG00000205659,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000205667,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000205678,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000205744,0,1,6,6,0.46,0.0,0.08,0.46
ENSG00000205777,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000205784,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000205790,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000205795,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000205808,0,1,1,2,0.25,0.0,0.25,0.5
ENSG00000205835,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000205838,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000205922,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000205946,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206113,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000206150,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206177,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000206178,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206341,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000206417,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000206432,0,4,2,0,0.33,0.0,0.67,0.0
ENSG00000206474,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000206552,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206559,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000206560,0,4,4,6,0.29,0.0,0.29,0.43
ENSG00000206562,0,2,2,14,0.11,0.0,0.11,0.78
ENSG00000206602,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206603,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206631,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000206633,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206637,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206638,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206686,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000206704,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206709,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000206743,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206813,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206859,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206885,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206887,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206897,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000206902,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207091,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207118,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207162,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207267,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207280,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207290,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207296,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207312,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207325,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207360,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207362,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207392,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000207408,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207434,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000207457,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207473,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207507,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207562,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207581,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000207647,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207728,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207764,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207811,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207836,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000207895,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000207932,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207945,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000207996,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000208017,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000208023,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000208892,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000210709,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211451,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000211517,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000211524,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211625,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000211626,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000211633,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000211647,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211648,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211670,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000211671,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000211675,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211676,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211687,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211734,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000211753,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000211783,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000211788,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000211789,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000211791,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000211816,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211831,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211832,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211833,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211834,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211835,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211836,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000211837,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000211838,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211839,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211840,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211841,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211886,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211887,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211888,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211891,0,1,1,4,0.17,0.0,0.17,0.67
ENSG00000211946,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211958,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000211961,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000211962,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000211965,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000211979,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000212153,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000212238,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000212368,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000212396,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000212452,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000212493,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000212658,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000212659,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000212670,1,0,3,0,0.75,0.25,0.0,0.0
ENSG00000212710,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000212916,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000212935,0,1,2,1,0.5,0.0,0.25,0.25
ENSG00000213015,0,0,3,3,0.5,0.0,0.0,0.5
ENSG00000213018,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000213047,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000213061,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000213064,0,0,0,4,0.0,0.0,0.0,1.0
