GENE_ID,HIGH,LOW,MODERATE,MODIFIER,HIGH_ratio,LOW_ratio,MODERATE_ratio,MODIFIER_ratio
ENSG00000101019,0,0,0,20,0.0,0.0,0.0,1.0
ENSG00000101115,0,2,0,3,0.0,0.4,0.0,0.6
ENSG00000101132,0,1,2,12,0.0,0.07,0.13,0.8
ENSG00000101144,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000101265,0,2,0,1,0.0,0.67,0.0,0.33
ENSG00000101266,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000101280,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000101282,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000101298,0,2,0,2,0.0,0.5,0.0,0.5
ENSG00000101306,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000101336,0,1,6,19,0.0,0.04,0.23,0.73
ENSG00000101343,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000101363,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000101463,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000101546,0,0,2,5,0.0,0.0,0.29,0.71
ENSG00000101665,0,0,4,4,0.0,0.0,0.5,0.5
ENSG00000101670,0,0,2,2,0.0,0.0,0.5,0.5
ENSG00000101745,0,3,0,2,0.0,0.6,0.0,0.4
ENSG00000101752,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000101773,0,5,0,3,0.0,0.62,0.0,0.38
ENSG00000101782,0,3,0,4,0.0,0.43,0.0,0.57
ENSG00000101892,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000101911,0,0,3,0,0.0,0.0,1.0,0.0
ENSG00000101974,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000102007,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000102030,0,0,0,16,0.0,0.0,0.0,1.0
ENSG00000102043,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000102054,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000102100,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000102119,0,0,2,7,0.0,0.0,0.22,0.78
ENSG00000102128,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000102189,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000102309,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000102312,0,0,0,15,0.0,0.0,0.0,1.0
ENSG00000102313,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000102316,0,8,0,4,0.0,0.67,0.0,0.33
ENSG00000102409,0,2,0,0,0.0,1.0,0.0,0.0
ENSG00000102575,0,4,5,15,0.0,0.17,0.21,0.62
ENSG00000102606,0,0,6,18,0.0,0.0,0.25,0.75
ENSG00000102710,0,0,9,6,0.0,0.0,0.6,0.4
ENSG00000102781,0,4,0,0,0.0,1.0,0.0,0.0
ENSG00000102786,0,5,0,4,0.0,0.56,0.0,0.44
ENSG00000102796,0,0,1,4,0.0,0.0,0.2,0.8
ENSG00000102878,0,1,6,20,0.0,0.04,0.22,0.74
ENSG00000102935,0,7,0,0,0.0,1.0,0.0,0.0
ENSG00000102967,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000103056,0,5,7,19,0.0,0.16,0.23,0.61
ENSG00000103091,2,0,2,9,0.15,0.0,0.15,0.69
ENSG00000103121,0,0,6,17,0.0,0.0,0.26,0.74
ENSG00000103145,0,0,0,20,0.0,0.0,0.0,1.0
ENSG00000103152,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000103174,0,0,0,17,0.0,0.0,0.0,1.0
ENSG00000103184,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000103199,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000103316,0,1,7,2,0.0,0.1,0.7,0.2
ENSG00000103353,0,4,0,5,0.0,0.44,0.0,0.56
ENSG00000103356,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000103381,0,0,4,7,0.0,0.0,0.36,0.64
ENSG00000103423,0,6,3,29,0.0,0.16,0.08,0.76
ENSG00000103460,0,0,2,1,0.0,0.0,0.67,0.33
ENSG00000103479,0,1,0,8,0.0,0.11,0.0,0.89
ENSG00000103489,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000103512,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000103599,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000103653,0,0,0,15,0.0,0.0,0.0,1.0
ENSG00000103932,0,0,2,5,0.0,0.0,0.29,0.71
ENSG00000104231,4,0,0,20,0.17,0.0,0.0,0.83
ENSG00000104237,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000104324,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000104356,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000104361,0,2,0,2,0.0,0.5,0.0,0.5
ENSG00000104412,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000104442,0,0,4,2,0.0,0.0,0.67,0.33
ENSG00000104447,0,0,6,0,0.0,0.0,1.0,0.0
ENSG00000104522,0,2,3,27,0.0,0.06,0.09,0.84
ENSG00000104611,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000104689,0,2,0,0,0.0,1.0,0.0,0.0
ENSG00000104725,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000104738,0,0,3,7,0.0,0.0,0.3,0.7
ENSG00000104765,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000104818,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000104823,0,0,0,25,0.0,0.0,0.0,1.0
ENSG00000104824,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000104881,2,0,5,32,0.05,0.0,0.13,0.82
ENSG00000104894,0,0,0,15,0.0,0.0,0.0,1.0
ENSG00000104901,0,4,4,10,0.0,0.22,0.22,0.56
ENSG00000104967,0,1,0,1,0.0,0.5,0.0,0.5
ENSG00000104969,0,0,2,2,0.0,0.0,0.5,0.5
ENSG00000104976,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000105011,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000105176,0,0,5,16,0.0,0.0,0.24,0.76
ENSG00000105186,0,3,0,19,0.0,0.14,0.0,0.86
ENSG00000105229,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000105246,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000105281,0,0,6,6,0.0,0.0,0.5,0.5
ENSG00000105321,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000105327,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000105364,0,3,0,38,0.0,0.07,0.0,0.93
ENSG00000105366,0,6,0,2,0.0,0.75,0.0,0.25
ENSG00000105383,0,0,4,2,0.0,0.0,0.67,0.33
ENSG00000105393,0,0,0,27,0.0,0.0,0.0,1.0
ENSG00000105443,0,1,0,17,0.0,0.06,0.0,0.94
ENSG00000105552,0,0,7,13,0.0,0.0,0.35,0.65
ENSG00000105583,0,0,0,13,0.0,0.0,0.0,1.0
ENSG00000105640,0,1,7,6,0.0,0.07,0.5,0.43
ENSG00000105643,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000105669,0,0,0,21,0.0,0.0,0.0,1.0
ENSG00000105679,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000105708,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000105723,0,3,0,5,0.0,0.38,0.0,0.62
ENSG00000105854,4,0,0,10,0.29,0.0,0.0,0.71
ENSG00000105856,0,11,0,7,0.0,0.61,0.0,0.39
ENSG00000105929,0,3,0,2,0.0,0.6,0.0,0.4
ENSG00000105968,0,0,3,5,0.0,0.0,0.38,0.62
ENSG00000105976,0,0,4,4,0.0,0.0,0.5,0.5
ENSG00000105991,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000105996,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000106028,0,0,0,13,0.0,0.0,0.0,1.0
ENSG00000106089,0,0,0,14,0.0,0.0,0.0,1.0
ENSG00000106144,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000106245,0,0,0,16,0.0,0.0,0.0,1.0
ENSG00000106305,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000106327,0,8,0,5,0.0,0.62,0.0,0.38
ENSG00000106331,2,0,7,9,0.11,0.0,0.39,0.5
ENSG00000106399,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000106415,0,1,0,6,0.0,0.14,0.0,0.86
ENSG00000106443,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000106460,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000106462,0,7,0,5,0.0,0.58,0.0,0.42
ENSG00000106484,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000106538,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000106541,0,5,0,8,0.0,0.38,0.0,0.62
ENSG00000106546,0,0,2,3,0.0,0.0,0.4,0.6
ENSG00000106588,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000106617,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000106701,0,2,0,14,0.0,0.12,0.0,0.88
ENSG00000106785,0,3,0,2,0.0,0.6,0.0,0.4
ENSG00000106853,0,0,5,1,0.0,0.0,0.83,0.17
ENSG00000106952,1,0,0,1,0.5,0.0,0.0,0.5
ENSG00000106992,0,0,3,9,0.0,0.0,0.25,0.75
ENSG00000107021,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000107077,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000107105,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000107140,1,0,1,8,0.1,0.0,0.1,0.8
ENSG00000107175,0,0,1,5,0.0,0.0,0.17,0.83
ENSG00000107187,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000107338,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000107341,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000107438,0,1,0,2,0.0,0.33,0.0,0.67
ENSG00000107581,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000107614,0,0,0,14,0.0,0.0,0.0,1.0
ENSG00000107643,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000107679,0,0,6,8,0.0,0.0,0.43,0.57
ENSG00000107816,0,0,4,10,0.0,0.0,0.29,0.71
ENSG00000107821,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000107831,0,0,2,4,0.0,0.0,0.33,0.67
ENSG00000107862,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000107872,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000107874,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000107951,0,0,2,2,0.0,0.0,0.5,0.5
ENSG00000108039,0,0,0,24,0.0,0.0,0.0,1.0
ENSG00000108091,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000108179,0,2,0,4,0.0,0.33,0.0,0.67
ENSG00000108242,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000108255,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000108296,0,0,0,16,0.0,0.0,0.0,1.0
ENSG00000108312,0,8,1,15,0.0,0.33,0.04,0.62
ENSG00000108448,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000108506,0,0,2,1,0.0,0.0,0.67,0.33
ENSG00000108561,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000108582,0,1,2,5,0.0,0.12,0.25,0.62
ENSG00000108599,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000108641,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000108786,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000108798,0,0,3,5,0.0,0.0,0.38,0.62
ENSG00000108821,0,0,1,32,0.0,0.0,0.03,0.97
ENSG00000108846,0,4,0,2,0.0,0.67,0.0,0.33
ENSG00000108924,0,0,5,4,0.0,0.0,0.56,0.44
ENSG00000108946,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000108947,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000109046,0,15,0,0,0.0,1.0,0.0,0.0
ENSG00000109061,1,2,4,1,0.12,0.25,0.5,0.12
ENSG00000109163,0,1,1,0,0.0,0.5,0.5,0.0
ENSG00000109180,0,6,0,8,0.0,0.43,0.0,0.57
ENSG00000109208,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000109332,0,0,0,30,0.0,0.0,0.0,1.0
ENSG00000109445,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000109534,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000109606,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000109618,0,0,3,10,0.0,0.0,0.23,0.77
ENSG00000109680,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000109705,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000109762,0,0,5,5,0.0,0.0,0.5,0.5
ENSG00000109771,0,4,0,3,0.0,0.57,0.0,0.43
ENSG00000109775,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000109790,0,6,0,1,0.0,0.86,0.0,0.14
ENSG00000109819,0,0,1,2,0.0,0.0,0.33,0.67
ENSG00000109956,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000109991,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000110011,0,0,1,32,0.0,0.0,0.03,0.97
ENSG00000110013,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000110031,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000110048,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000110076,0,4,0,9,0.0,0.31,0.0,0.69
ENSG00000110079,0,0,4,4,0.0,0.0,0.5,0.5
ENSG00000110315,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000110318,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000110324,0,7,0,3,0.0,0.7,0.0,0.3
ENSG00000110367,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000110375,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000110435,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000110442,0,3,0,4,0.0,0.43,0.0,0.57
ENSG00000110446,0,0,3,5,0.0,0.0,0.38,0.62
ENSG00000110497,0,0,13,3,0.0,0.0,0.81,0.19
ENSG00000110628,0,4,4,19,0.0,0.15,0.15,0.7
ENSG00000110675,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000110696,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000110700,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000110717,0,0,0,24,0.0,0.0,0.0,1.0
ENSG00000110756,0,0,1,5,0.0,0.0,0.17,0.83
ENSG00000110786,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000110887,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000111145,0,2,1,5,0.0,0.25,0.12,0.62
ENSG00000111237,3,1,0,16,0.15,0.05,0.0,0.8
ENSG00000111275,0,4,0,3,0.0,0.57,0.0,0.43
ENSG00000111321,0,0,2,43,0.0,0.0,0.04,0.96
ENSG00000111325,0,3,1,46,0.0,0.06,0.02,0.92
ENSG00000111331,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000111341,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000111404,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000111432,0,1,0,1,0.0,0.5,0.0,0.5
ENSG00000111481,0,0,10,8,0.0,0.0,0.56,0.44
ENSG00000111490,0,0,3,0,0.0,0.0,1.0,0.0
ENSG00000111536,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000111537,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000111602,0,2,3,4,0.0,0.22,0.33,0.44
ENSG00000111666,0,0,4,3,0.0,0.0,0.57,0.43
ENSG00000111670,0,0,2,9,0.0,0.0,0.18,0.82
ENSG00000111727,0,3,0,0,0.0,1.0,0.0,0.0
ENSG00000111731,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000111732,0,0,3,3,0.0,0.0,0.5,0.5
ENSG00000111816,0,2,0,0,0.0,1.0,0.0,0.0
ENSG00000111863,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000111877,0,0,2,2,0.0,0.0,0.5,0.5
ENSG00000111880,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000111907,0,0,6,5,0.0,0.0,0.55,0.45
ENSG00000111912,0,0,8,8,0.0,0.0,0.5,0.5
ENSG00000112039,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000112078,0,0,4,3,0.0,0.0,0.57,0.43
ENSG00000112096,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000112182,0,0,3,0,0.0,0.0,1.0,0.0
ENSG00000112234,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000112237,0,0,9,8,0.0,0.0,0.53,0.47
ENSG00000112249,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000112280,0,0,6,17,0.0,0.0,0.26,0.74
ENSG00000112293,0,0,1,4,0.0,0.0,0.2,0.8
ENSG00000112294,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000112299,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000112308,0,1,0,2,0.0,0.33,0.0,0.67
ENSG00000112309,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000112320,0,0,2,2,0.0,0.0,0.5,0.5
ENSG00000112337,0,0,3,0,0.0,0.0,1.0,0.0
ENSG00000112343,0,2,0,0,0.0,1.0,0.0,0.0
ENSG00000112357,0,3,0,2,0.0,0.6,0.0,0.4
ENSG00000112414,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000112486,0,0,6,0,0.0,0.0,1.0,0.0
ENSG00000112531,0,11,11,6,0.0,0.39,0.39,0.21
ENSG00000112562,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000112576,0,0,0,17,0.0,0.0,0.0,1.0
ENSG00000112578,0,1,0,4,0.0,0.2,0.0,0.8
ENSG00000112640,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000112658,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000112667,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000112706,0,0,3,2,0.0,0.0,0.6,0.4
ENSG00000112742,0,3,0,1,0.0,0.75,0.0,0.25
ENSG00000112759,0,3,0,10,0.0,0.23,0.0,0.77
ENSG00000112761,7,0,0,0,1.0,0.0,0.0,0.0
ENSG00000112837,0,0,1,4,0.0,0.0,0.2,0.8
ENSG00000112893,0,0,2,4,0.0,0.0,0.33,0.67
ENSG00000112902,0,2,0,0,0.0,1.0,0.0,0.0
ENSG00000112964,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000112983,0,0,0,16,0.0,0.0,0.0,1.0
ENSG00000112984,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000113013,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000113100,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000113108,0,0,5,42,0.0,0.0,0.11,0.89
ENSG00000113140,0,0,0,19,0.0,0.0,0.0,1.0
ENSG00000113196,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000113209,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000113319,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000113356,0,0,0,14,0.0,0.0,0.0,1.0
ENSG00000113369,0,1,0,6,0.0,0.14,0.0,0.86
ENSG00000113384,0,0,1,2,0.0,0.0,0.33,0.67
ENSG00000113522,0,0,2,10,0.0,0.0,0.17,0.83
ENSG00000113525,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000113552,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000113569,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000113578,0,0,5,5,0.0,0.0,0.5,0.5
ENSG00000113600,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000113615,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000113712,0,0,0,16,0.0,0.0,0.0,1.0
ENSG00000113889,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000114127,0,3,0,7,0.0,0.3,0.0,0.7
ENSG00000114200,0,0,3,3,0.0,0.0,0.5,0.5
ENSG00000114349,0,3,0,2,0.0,0.6,0.0,0.4
ENSG00000114374,0,3,0,4,0.0,0.43,0.0,0.57
ENSG00000114450,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000114480,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000114487,0,4,0,0,0.0,1.0,0.0,0.0
ENSG00000114529,0,0,5,4,0.0,0.0,0.56,0.44
ENSG00000114698,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000114737,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000114738,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000114742,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000114745,0,0,4,23,0.0,0.0,0.15,0.85
ENSG00000114779,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000114786,0,0,1,11,0.0,0.0,0.08,0.92
ENSG00000114796,0,0,10,2,0.0,0.0,0.83,0.17
ENSG00000114857,0,0,1,9,0.0,0.0,0.1,0.9
ENSG00000114948,0,0,3,0,0.0,0.0,1.0,0.0
ENSG00000114988,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000114999,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000115138,0,5,0,0,0.0,1.0,0.0,0.0
ENSG00000115159,0,0,5,4,0.0,0.0,0.56,0.44
ENSG00000115207,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000115221,0,4,0,2,0.0,0.67,0.0,0.33
ENSG00000115355,0,0,9,0,0.0,0.0,1.0,0.0
ENSG00000115361,1,1,0,6,0.12,0.12,0.0,0.75
ENSG00000115380,0,0,0,14,0.0,0.0,0.0,1.0
ENSG00000115386,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000115415,0,0,4,3,0.0,0.0,0.57,0.43
ENSG00000115468,0,0,2,2,0.0,0.0,0.5,0.5
ENSG00000115474,0,0,3,2,0.0,0.0,0.6,0.4
ENSG00000115523,1,0,0,13,0.07,0.0,0.0,0.93
ENSG00000115525,0,0,4,6,0.0,0.0,0.4,0.6
ENSG00000115526,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000115539,0,0,5,1,0.0,0.0,0.83,0.17
ENSG00000115556,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000115616,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000115665,0,0,2,4,0.0,0.0,0.33,0.67
ENSG00000115694,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000115718,0,5,0,2,0.0,0.71,0.0,0.29
ENSG00000115750,0,0,3,5,0.0,0.0,0.38,0.62
ENSG00000115866,0,2,0,3,0.0,0.4,0.0,0.6
ENSG00000115935,0,0,9,1,0.0,0.0,0.9,0.1
ENSG00000115977,0,0,3,1,0.0,0.0,0.75,0.25
ENSG00000115998,0,0,4,13,0.0,0.0,0.24,0.76
ENSG00000116001,0,1,5,9,0.0,0.07,0.33,0.6
ENSG00000116117,0,0,0,23,0.0,0.0,0.0,1.0
ENSG00000116128,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000116141,0,3,0,3,0.0,0.5,0.0,0.5
ENSG00000116191,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000116194,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000116266,0,0,2,4,0.0,0.0,0.33,0.67
ENSG00000116285,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000116288,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000116299,0,3,3,31,0.0,0.08,0.08,0.84
ENSG00000116329,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000116396,0,0,4,3,0.0,0.0,0.57,0.43
ENSG00000116489,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000116514,0,3,0,0,0.0,1.0,0.0,0.0
ENSG00000116685,0,4,0,0,0.0,1.0,0.0,0.0
ENSG00000116688,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000116691,0,2,0,11,0.0,0.15,0.0,0.85
ENSG00000116701,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000116711,0,2,0,0,0.0,1.0,0.0,0.0
ENSG00000116741,0,1,0,3,0.0,0.25,0.0,0.75
ENSG00000116748,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000116771,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000116785,3,0,0,2,0.6,0.0,0.0,0.4
ENSG00000116793,0,5,0,2,0.0,0.71,0.0,0.29
ENSG00000116824,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000116906,0,3,0,2,0.0,0.6,0.0,0.4
ENSG00000117020,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000117054,0,0,6,10,0.0,0.0,0.38,0.62
ENSG00000117069,0,1,2,2,0.0,0.2,0.4,0.4
ENSG00000117091,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000117115,3,0,0,1,0.75,0.0,0.0,0.25
ENSG00000117242,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000117289,0,1,0,4,0.0,0.2,0.0,0.8
ENSG00000117394,0,0,2,3,0.0,0.0,0.4,0.6
ENSG00000117400,0,0,4,0,0.0,0.0,1.0,0.0
ENSG00000117408,0,0,2,1,0.0,0.0,0.67,0.33
ENSG00000117479,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000117480,0,3,0,14,0.0,0.18,0.0,0.82
ENSG00000117586,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000117594,0,3,0,0,0.0,1.0,0.0,0.0
ENSG00000117620,0,1,0,12,0.0,0.08,0.0,0.92
ENSG00000117625,0,0,4,16,0.0,0.0,0.2,0.8
ENSG00000117650,0,3,0,2,0.0,0.6,0.0,0.4
ENSG00000117691,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000117713,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000117724,0,2,2,2,0.0,0.33,0.33,0.33
ENSG00000117758,0,1,0,1,0.0,0.5,0.0,0.5
ENSG00000117859,0,0,0,75,0.0,0.0,0.0,1.0
ENSG00000117877,0,2,0,10,0.0,0.17,0.0,0.83
ENSG00000117899,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000118046,2,0,0,7,0.22,0.0,0.0,0.78
ENSG00000118162,0,7,2,1,0.0,0.7,0.2,0.1
ENSG00000118193,0,2,1,0,0.0,0.67,0.33,0.0
ENSG00000118194,0,0,11,58,0.0,0.0,0.16,0.84
ENSG00000118200,0,0,3,1,0.0,0.0,0.75,0.25
ENSG00000118263,0,6,0,4,0.0,0.6,0.0,0.4
ENSG00000118363,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000118369,0,0,4,8,0.0,0.0,0.33,0.67
ENSG00000118407,0,3,5,1,0.0,0.33,0.56,0.11
ENSG00000118496,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000118515,0,0,0,25,0.0,0.0,0.0,1.0
ENSG00000118518,2,4,4,3,0.15,0.31,0.31,0.23
ENSG00000118707,0,4,4,6,0.0,0.29,0.29,0.43
ENSG00000118729,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000118855,0,0,3,8,0.0,0.0,0.27,0.73
ENSG00000118946,0,2,0,0,0.0,1.0,0.0,0.0
ENSG00000118961,0,1,0,18,0.0,0.05,0.0,0.95
ENSG00000119041,0,4,0,2,0.0,0.67,0.0,0.33
ENSG00000119048,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000119147,0,0,3,8,0.0,0.0,0.27,0.73
ENSG00000119280,0,0,4,2,0.0,0.0,0.67,0.33
ENSG00000119333,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000119383,0,0,0,25,0.0,0.0,0.0,1.0
ENSG00000119396,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000119421,0,0,0,2,0.0,0.0,0.0,1.0
